taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_genuses.report,W133-25PVC-2-17_kraken2_bracken_genuses.report,W132-25PVC-1-17_kraken2_bracken_genuses.report,W131-25PET-3-17_kraken2_bracken_genuses.report,W130-25PET-2-17_kraken2_bracken_genuses.report,W129-25PET-1-17_kraken2_bracken_genuses.report,W128-25PE0.6-3-17_kraken2_bracken_genuses.report,W127-25PE0.6-2-17_kraken2_bracken_genuses.report,W126-25PE0.6-1-17_kraken2_bracken_genuses.report,W125-25S-3-17_kraken2_bracken_genuses.report,W124-25S-2-17_kraken2_bracken_genuses.report,W123-25S-1-17_kraken2_bracken_genuses.report,Q66-25S-3-0_kraken2_bracken_genuses.report,Q65-25S-2-0_kraken2_bracken_genuses.report,Q64-25S-1-0_kraken2_bracken_genuses.report,Q63-25PVC-3-11_kraken2_bracken_genuses.report,Q62-25PVC-2-11_kraken2_bracken_genuses.report,Q61-25PVC-1-11_kraken2_bracken_genuses.report,Q60-25PET-3-11_kraken2_bracken_genuses.report,Q59-25PET-2-11_kraken2_bracken_genuses.report,Q58-25PET-1-11_kraken2_bracken_genuses.report,Q57-25PE0.6-3-11_kraken2_bracken_genuses.report,Q56-25PE0.6-2-11_kraken2_bracken_genuses.report,Q55-25PE0.6-1-11_kraken2_bracken_genuses.report,Q54-25S-3-11_kraken2_bracken_genuses.report,Q53-25S-2-11_kraken2_bracken_genuses.report,Q52-25S-1-11_kraken2_bracken_genuses.report,Q51-25PVC-3-3_kraken2_bracken_genuses.report,Q50-25PVC-2-3_kraken2_bracken_genuses.report,Q49-25PVC-1-3_kraken2_bracken_genuses.report,Q48-25PET-3-3_kraken2_bracken_genuses.report,Q47-25PET-2-3_kraken2_bracken_genuses.report,Q46-25PET-1-3_kraken2_bracken_genuses.report,Q45-25PE0.6-3-3_kraken2_bracken_genuses.report,Q44-25PE0.6-2-3_kraken2_bracken_genuses.report,Q43-25PE0.6-1-3_kraken2_bracken_genuses.report,Q42-25S-3-3_kraken2_bracken_genuses.report,Q41-25S-2-3_kraken2_bracken_genuses.report,Q40-25S-1-3_kraken2_bracken_genuses.report,Q34-25PE0.1-2-11_kraken2_bracken_genuses.report,Q33-25PE0.1-1-11_kraken2_bracken_genuses.report,Q32-25PE0.1-2-3_kraken2_bracken_genuses.report,Q31-25PE0.1-1-3_kraken2_bracken_genuses.report
G,182639,                Kribbella,576.0,661.0,577.0,829.0,451.0,429.0,771.0,639.0,675.0,820.0,719.0,1174.0,1386.0,943.0,2347.0,439.0,295.0,392.0,462.0,267.0,306.0,512.0,407.0,512.0,606.0,746.0,726.0,1021.0,663.0,1050.0,512.0,422.0,588.0,946.0,724.0,1094.0,1025.0,852.0,1246.0,529.0,545.0,551.0,576.0
G,182709,                Oceanobacillus,,18.0,13.0,,19.0,30.0,19.0,45.0,,68.0,,25.0,55.0,,54.0,7.0,4.0,4.0,,28.0,9.0,,,,17.0,28.0,18.0,,7.0,6.0,,26.0,16.0,23.0,7.0,10.0,,,6.0,21.0,7.0,,
G,182899,                Persephonella,,,,,,,,,,4.0,,2.0,,,3.0,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,
F,183710,              Deinococcaceae,14094.0,16547.0,13875.0,730.0,312.0,302.0,638.0,428.0,351.0,303.0,269.0,252.0,1815.0,1084.0,1177.0,11766.0,10906.0,11372.0,1297.0,470.0,267.0,596.0,349.0,286.0,359.0,218.0,197.0,12903.0,12724.0,13760.0,2892.0,1511.0,1001.0,1116.0,691.0,651.0,478.0,434.0,335.0,1309.0,1124.0,2886.0,2700.0
C,183925,            Methanobacteria,,2.0,5.0,,4.0,9.0,12.0,,10.0,9.0,141.0,,13.0,2.0,12.0,7.0,4.0,12.0,3.0,9.0,8.0,,4.0,4.0,3.0,4.0,2.0,11.0,7.0,13.0,,2.0,4.0,4.0,9.0,9.0,,9.0,2.0,3.0,2.0,6.0,4.0
C,183963,            Halobacteria,34.0,76.0,63.0,95.0,69.0,78.0,118.0,106.0,69.0,85.0,72.0,86.0,238.0,172.0,153.0,31.0,,62.0,58.0,42.0,31.0,2.0,111.0,33.0,57.0,95.0,45.0,76.0,,79.0,100.0,64.0,69.0,86.0,78.0,72.0,91.0,109.0,85.0,,78.0,65.0,77.0
C,183967,          Thermoplasmata,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,
C,183968,          Thermococci,,,,2.0,,,,,,2.0,,,,2.0,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
G,184923,                Methylocapsa,25.0,9.0,16.0,11.0,24.0,13.0,42.0,30.0,14.0,,39.0,24.0,119.0,72.0,66.0,3.0,12.0,12.0,7.0,6.0,5.0,14.0,13.0,16.0,,13.0,19.0,19.0,7.0,23.0,18.0,6.0,17.0,13.0,17.0,11.0,8.0,22.0,39.0,12.0,7.0,7.0,7.0
G,186188,                Xylanimonas,12.0,17.0,13.0,14.0,,10.0,19.0,17.0,22.0,,20.0,30.0,19.0,22.0,,5.0,7.0,12.0,6.0,,10.0,7.0,,,,16.0,,19.0,7.0,12.0,8.0,,5.0,9.0,,,22.0,2.0,3.0,,10.0,8.0,2.0
G,186191,                Marinithermus,,,,6.0,,,,,,,6.0,,,4.0,,,,,,5.0,5.0,,,,,,,8.0,,,,,,,5.0,,,,11.0,4.0,,,4.0
G,186650,                Microvirga,518.0,1139.0,563.0,610.0,655.0,884.0,1236.0,1344.0,800.0,1721.0,1423.0,1815.0,3887.0,3516.0,3124.0,540.0,449.0,550.0,305.0,336.0,368.0,544.0,568.0,483.0,953.0,899.0,1045.0,2977.0,2869.0,2976.0,927.0,373.0,734.0,631.0,640.0,728.0,1078.0,1111.0,922.0,339.0,524.0,374.0,642.0
C,186801,          Clostridia,870.0,861.0,1015.0,823.0,1304.0,1223.0,1399.0,1101.0,1541.0,2038.0,1328.0,1797.0,3943.0,2249.0,2727.0,385.0,548.0,306.0,517.0,801.0,842.0,841.0,759.0,895.0,1091.0,1263.0,1124.0,312.0,345.0,383.0,514.0,621.0,765.0,714.0,619.0,665.0,747.0,534.0,815.0,985.0,785.0,3050.0,613.0
O,186802,            Eubacteriales,531.0,399.0,484.0,440.0,638.0,472.0,729.0,350.0,863.0,1217.0,492.0,864.0,1997.0,786.0,1307.0,211.0,243.0,194.0,260.0,366.0,428.0,443.0,366.0,368.0,537.0,612.0,539.0,179.0,219.0,245.0,303.0,342.0,263.0,409.0,290.0,430.0,317.0,268.0,468.0,402.0,350.0,338.0,337.0
F,186803,              Lachnospiraceae,194.0,301.0,360.0,254.0,378.0,486.0,507.0,317.0,415.0,265.0,417.0,587.0,567.0,734.0,416.0,71.0,179.0,58.0,137.0,247.0,265.0,233.0,212.0,331.0,311.0,324.0,237.0,69.0,53.0,70.0,123.0,131.0,389.0,192.0,172.0,117.0,218.0,106.0,237.0,309.0,278.0,2573.0,169.0
F,186804,              Peptostreptococcaceae,133.0,141.0,167.0,129.0,285.0,265.0,162.0,416.0,256.0,537.0,416.0,345.0,1359.0,713.0,954.0,102.0,122.0,53.0,113.0,183.0,144.0,156.0,179.0,179.0,236.0,314.0,315.0,59.0,69.0,61.0,81.0,148.0,96.0,89.0,153.0,118.0,209.0,137.0,105.0,267.0,154.0,131.0,107.0
F,186806,              Eubacteriaceae,,31.0,,,,,,,2.0,,,,,,75.0,,,2.0,,,,,10.0,,,,,,,5.0,25.0,9.0,,,,10.0,,,,,,,
F,186807,              Peptococcaceae,,,10.0,,2.0,18.0,13.0,,,,44.0,5.0,6.0,,6.0,,5.0,9.0,13.0,,,,11.0,11.0,,16.0,2.0,,,,,,10.0,11.0,,8.0,,2.0,,,,,
F,186814,              Thermoanaerobacteraceae,,,2.0,,,,,,,,,,,,,,,,,,,,,13.0,,,17.0,,,,,,,10.0,3.0,,,22.0,3.0,,,,
F,186817,              Bacillaceae,2843.0,4494.0,5394.0,3505.0,4178.0,3810.0,6167.0,3800.0,4156.0,12992.0,7801.0,8008.0,21769.0,18916.0,14158.0,1929.0,2139.0,1605.0,2850.0,5341.0,3209.0,4284.0,3771.0,3562.0,3847.0,8358.0,5644.0,2165.0,2298.0,1908.0,2516.0,1760.0,5944.0,2293.0,5126.0,6664.0,3102.0,4347.0,2977.0,4124.0,6952.0,4946.0,2743.0
F,186818,              Caryophanaceae,2148.0,1582.0,1980.0,427.0,516.0,589.0,456.0,668.0,546.0,1114.0,882.0,876.0,2610.0,2075.0,2000.0,1694.0,1293.0,1341.0,476.0,559.0,392.0,574.0,388.0,378.0,777.0,712.0,691.0,3429.0,3779.0,2620.0,482.0,433.0,497.0,381.0,288.0,377.0,428.0,634.0,525.0,639.0,498.0,398.0,356.0
F,186820,              Listeriaceae,,8.0,,,,,,,,,,,,,,,,,9.0,3.0,3.0,,,,9.0,72.0,10.0,3.0,13.0,,5.0,2.0,3.0,,2.0,,,,,,,,
F,186822,              Paenibacillaceae,293.0,305.0,313.0,280.0,334.0,439.0,344.0,415.0,508.0,612.0,349.0,479.0,796.0,824.0,5131.0,225.0,217.0,177.0,235.0,296.0,230.0,429.0,241.0,244.0,320.0,370.0,371.0,226.0,220.0,205.0,254.0,212.0,196.0,239.0,254.0,180.0,257.0,220.0,271.0,291.0,256.0,211.0,237.0
F,186823,              Alicyclobacillaceae,3.0,9.0,,11.0,19.0,27.0,,34.0,12.0,24.0,35.0,,100.0,27.0,61.0,,2.0,4.0,,8.0,7.0,17.0,15.0,9.0,6.0,8.0,29.0,8.0,2.0,5.0,14.0,7.0,8.0,5.0,,12.0,2.0,13.0,38.0,14.0,12.0,7.0,7.0
F,186824,              Thermoactinomycetaceae,395.0,57.0,47.0,56.0,50.0,50.0,73.0,126.0,53.0,111.0,121.0,55.0,122.0,121.0,96.0,34.0,29.0,23.0,30.0,51.0,24.0,40.0,55.0,47.0,38.0,67.0,63.0,11.0,35.0,26.0,36.0,10.0,22.0,36.0,30.0,35.0,41.0,47.0,25.0,50.0,67.0,22.0,43.0
O,186826,            Lactobacillales,1245.0,1724.0,1697.0,2429.0,2729.0,2887.0,15597.0,124.0,295.0,738.0,476.0,259.0,17327.0,3756.0,1478.0,354.0,725.0,142.0,182.0,178.0,664.0,557.0,222.0,223.0,380.0,340.0,207.0,689.0,363.0,1522.0,795.0,368.0,248.0,332.0,704.0,208.0,1690.0,562.0,649.0,521.0,249.0,668.0,421.0
F,186827,              Aerococcaceae,,,,,,,,,,,,,,,,,17.0,,,,,,2.0,,,,,,,,,,,,,,,312.0,,,,,
F,186828,              Carnobacteriaceae,195.0,73.0,140.0,83.0,216.0,76.0,150.0,124.0,118.0,239.0,275.0,259.0,2776.0,1115.0,1126.0,234.0,240.0,92.0,174.0,153.0,156.0,207.0,193.0,149.0,258.0,242.0,146.0,400.0,333.0,108.0,286.0,184.0,234.0,281.0,218.0,162.0,164.0,250.0,244.0,140.0,107.0,302.0,202.0
G,186831,                Acetoanaerobium,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,187144,                Caldithrix,3.0,2.0,,3.0,2.0,,3.0,,,3.0,11.0,,11.0,3.0,9.0,,2.0,,2.0,2.0,,6.0,,,,3.0,,,,,4.0,,,3.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,,4.0
G,187492,                Thalassolituus,,,,8.0,,,,36.0,41.0,,,,23.0,,,,,14.0,,,,112.0,91.0,63.0,,,,13.0,43.0,31.0,,,,85.0,26.0,42.0,,,,,,15.0,
C,187857,          Aquificia,,,,,,,,,,4.0,,2.0,,,3.0,,,,,,,,,,4.0,2.0,,2.0,,,,,,,,,,,,4.0,,,
G,188143,                Enterovibrio,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
C,188708,          Thermotogae,,,,,3.0,,,2.0,,,,,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
O,188710,            Thermodesulfobacteriales,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,
F,188711,              Thermodesulfobacteriaceae,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
F,188786,              Thermaceae,79.0,87.0,93.0,67.0,90.0,86.0,102.0,66.0,67.0,113.0,76.0,87.0,77.0,117.0,80.0,66.0,42.0,55.0,60.0,57.0,55.0,68.0,73.0,64.0,65.0,70.0,65.0,36.0,29.0,36.0,56.0,33.0,31.0,49.0,53.0,32.0,39.0,31.0,55.0,78.0,62.0,48.0,70.0
C,188787,          Deinococci,14178.0,16642.0,13977.0,809.0,410.0,404.0,746.0,503.0,428.0,430.0,351.0,352.0,1899.0,1208.0,1260.0,11836.0,10951.0,11432.0,1363.0,535.0,330.0,669.0,432.0,359.0,432.0,293.0,267.0,12943.0,12755.0,13801.0,2952.0,1549.0,1039.0,1180.0,749.0,688.0,526.0,471.0,400.0,1395.0,1194.0,2939.0,2778.0
G,188905,                Jannaschia,28.0,71.0,46.0,37.0,39.0,35.0,21.0,34.0,23.0,49.0,28.0,31.0,29.0,34.0,23.0,33.0,47.0,55.0,20.0,27.0,33.0,37.0,15.0,26.0,26.0,34.0,21.0,17.0,52.0,25.0,25.0,32.0,16.0,32.0,25.0,19.0,26.0,29.0,20.0,21.0,63.0,27.0,53.0
G,189326,                Gelria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,
G,189330,                Dorea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,
O,189769,            Chrysiogenales,,,,,,,,,,,221.0,,598.0,450.0,339.0,,,,60.0,88.0,,,,,,75.0,,,,,,,,,,,,77.0,,,,52.0,
F,189770,              Chrysiogenaceae,,,,,,,,,,,221.0,,598.0,450.0,339.0,,,,60.0,88.0,,,,,,75.0,,,,,,,,,,,,77.0,,,,52.0,
C,189775,          Thermomicrobia,10.0,11.0,15.0,12.0,6.0,14.0,16.0,13.0,9.0,8.0,11.0,15.0,23.0,17.0,22.0,6.0,6.0,8.0,7.0,4.0,5.0,14.0,6.0,6.0,12.0,15.0,12.0,9.0,9.0,16.0,6.0,10.0,15.0,13.0,4.0,10.0,11.0,10.0,6.0,7.0,11.0,6.0,11.0
O,189776,            Thermomicrobiales,,,,,,,,2.0,,,,,3.0,,2.0,,,,,,,2.0,,,2.0,2.0,,,2.0,3.0,,,,,,,,,,,,,
F,189777,              Thermomicrobiaceae,,,,,,,,2.0,,,,,3.0,,2.0,,,,,,,2.0,,,2.0,2.0,,,2.0,3.0,,,,,,,,,,,,,
O,189778,            Nitrospirales,1963.0,2885.0,2613.0,2179.0,2893.0,2851.0,3323.0,2194.0,1583.0,2226.0,2195.0,2147.0,3737.0,3381.0,3461.0,1209.0,1390.0,1306.0,1436.0,1122.0,878.0,1476.0,937.0,783.0,1200.0,1556.0,1082.0,1011.0,1249.0,1548.0,1919.0,1142.0,1724.0,1857.0,2027.0,1512.0,2041.0,2091.0,2338.0,1200.0,1635.0,1648.0,2740.0
F,189779,              Nitrospiraceae,1963.0,2885.0,2613.0,2179.0,2893.0,2851.0,3323.0,2194.0,1583.0,2226.0,2195.0,2147.0,3737.0,3381.0,3461.0,1209.0,1390.0,1306.0,1436.0,1122.0,878.0,1476.0,937.0,783.0,1200.0,1556.0,1082.0,1011.0,1249.0,1548.0,1919.0,1142.0,1724.0,1857.0,2027.0,1512.0,2041.0,2091.0,2338.0,1200.0,1635.0,1648.0,2740.0
G,190323,                Plantibacter,7.0,20.0,17.0,4.0,7.0,,11.0,6.0,17.0,25.0,6.0,3.0,75.0,65.0,63.0,10.0,9.0,14.0,5.0,2.0,4.0,12.0,7.0,,5.0,14.0,,60.0,44.0,39.0,22.0,9.0,11.0,12.0,17.0,14.0,7.0,2.0,15.0,17.0,12.0,27.0,8.0
G,190972,              Sedimentibacter,,,5.0,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,5.0,,2.0,,3.0,,,3.0,,5.0,
G,191028,                Leisingera,117.0,130.0,122.0,190.0,149.0,126.0,106.0,103.0,67.0,113.0,127.0,193.0,75.0,109.0,34.0,165.0,139.0,70.0,95.0,130.0,87.0,143.0,117.0,94.0,53.0,110.0,93.0,117.0,95.0,116.0,98.0,138.0,93.0,150.0,59.0,107.0,67.0,90.0,96.0,188.0,203.0,171.0,113.0
F,191033,              Oleiphilaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,10.0
G,191303,                Turicibacter,19.0,13.0,77.0,83.0,59.0,95.0,231.0,87.0,86.0,283.0,206.0,9.0,89.0,412.0,531.0,36.0,17.0,21.0,143.0,172.0,33.0,51.0,,88.0,136.0,194.0,3.0,8.0,3.0,11.0,27.0,19.0,23.0,38.0,193.0,53.0,30.0,30.0,46.0,26.0,52.0,28.0,94.0
O,191393,            Deferribacterales,3.0,5.0,,7.0,,13.0,,,,,,,7.0,8.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
C,191410,              Chlorobiia,26.0,19.0,19.0,29.0,34.0,20.0,52.0,41.0,26.0,54.0,23.0,25.0,69.0,51.0,78.0,7.0,7.0,5.0,13.0,20.0,17.0,8.0,3.0,7.0,5.0,20.0,8.0,13.0,12.0,25.0,26.0,16.0,5.0,28.0,20.0,8.0,46.0,32.0,20.0,12.0,27.0,26.0,35.0
O,191411,                Chlorobiales,26.0,19.0,19.0,29.0,34.0,20.0,52.0,41.0,26.0,54.0,23.0,25.0,69.0,51.0,78.0,7.0,7.0,5.0,13.0,20.0,17.0,8.0,3.0,7.0,5.0,20.0,8.0,13.0,12.0,25.0,26.0,16.0,5.0,28.0,20.0,8.0,46.0,32.0,20.0,12.0,27.0,26.0,35.0
F,191412,                  Chlorobiaceae,26.0,19.0,19.0,29.0,34.0,20.0,52.0,41.0,26.0,54.0,23.0,25.0,67.0,51.0,78.0,7.0,7.0,5.0,13.0,20.0,17.0,8.0,3.0,7.0,5.0,20.0,8.0,13.0,12.0,25.0,26.0,16.0,5.0,26.0,20.0,8.0,46.0,32.0,20.0,12.0,27.0,26.0,35.0
G,191494,                Conexibacter,680.0,1152.0,932.0,1012.0,1203.0,1205.0,1813.0,1575.0,1169.0,1574.0,1399.0,1467.0,4531.0,3406.0,3396.0,681.0,678.0,763.0,1046.0,893.0,983.0,1521.0,1078.0,775.0,1262.0,1549.0,1498.0,1159.0,1351.0,1564.0,1447.0,1078.0,1571.0,2029.0,1601.0,1614.0,2410.0,2119.0,1815.0,1403.0,1392.0,1661.0,1880.0
F1,191675,                Enterobacteriaceae incertae sedis,,,,,,2.0,,,,12.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,192992,                Thermoleophilum,17.0,31.0,28.0,41.0,43.0,26.0,50.0,34.0,49.0,76.0,16.0,67.0,148.0,74.0,56.0,21.0,16.0,20.0,24.0,33.0,22.0,12.0,,24.0,19.0,45.0,27.0,55.0,55.0,90.0,29.0,25.0,45.0,46.0,44.0,33.0,60.0,49.0,28.0,33.0,49.0,31.0,53.0
F,194924,              Desulfovibrionaceae,157.0,177.0,139.0,359.0,199.0,752.0,1627.0,1087.0,74.0,383.0,453.0,642.0,3295.0,3064.0,2474.0,91.0,69.0,32.0,182.0,195.0,112.0,217.0,176.0,372.0,261.0,238.0,152.0,334.0,235.0,507.0,440.0,196.0,503.0,356.0,829.0,280.0,746.0,508.0,409.0,199.0,240.0,245.0,511.0
G,195950,                    Tannerella,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,196013,                Caldimonas,1286.0,3324.0,3197.0,7800.0,8259.0,8592.0,15765.0,12859.0,10250.0,14332.0,12877.0,13727.0,27383.0,18775.0,20322.0,540.0,639.0,1143.0,6074.0,5113.0,4187.0,7939.0,6295.0,5293.0,7748.0,8635.0,7207.0,1975.0,2361.0,4125.0,13223.0,7936.0,12746.0,12054.0,11151.0,11732.0,14578.0,14207.0,16070.0,5620.0,7690.0,9778.0,13941.0
G,196080,                Terasakiella,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
G,198251,                Candidatus Pelagibacter,,,3.0,,,,,,,,,,2.0,,3.0,,2.0,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,2.0,,
C,200643,              Bacteroidia,2294.0,1752.0,1978.0,4708.0,6444.0,6804.0,6580.0,1121.0,1806.0,2374.0,652.0,1283.0,2211.0,877.0,784.0,233.0,491.0,350.0,1254.0,2408.0,2312.0,2007.0,571.0,1374.0,1753.0,3446.0,1671.0,100.0,95.0,92.0,351.0,347.0,545.0,498.0,1304.0,564.0,894.0,753.0,1367.0,1530.0,1904.0,1127.0,335.0
O,200644,                Flavobacteriales,80774.0,94797.0,105595.0,87823.0,72670.0,71444.0,43396.0,42247.0,76796.0,57081.0,44258.0,46772.0,126445.0,100604.0,95611.0,111367.0,139732.0,137700.0,120729.0,84043.0,114877.0,52118.0,29463.0,64433.0,30197.0,35895.0,59014.0,1084918.0,1409620.0,1108514.0,469421.0,376641.0,245125.0,169664.0,142152.0,96738.0,72926.0,73513.0,64563.0,48232.0,50778.0,345478.0,254349.0
O,200666,                Sphingobacteriales,3634.0,4073.0,3993.0,5094.0,5103.0,6975.0,4957.0,9471.0,6736.0,15252.0,11504.0,10258.0,794.0,996.0,782.0,3708.0,5139.0,2597.0,3244.0,6787.0,8996.0,6462.0,24148.0,5826.0,4606.0,7274.0,7301.0,3887.0,4416.0,2488.0,1743.0,2102.0,1976.0,2221.0,1853.0,1916.0,2410.0,3070.0,2189.0,5052.0,4121.0,1954.0,1414.0
F,200667,                  Flammeovirgaceae,122.0,204.0,159.0,99.0,78.0,129.0,83.0,49.0,65.0,67.0,95.0,15.0,25.0,35.0,22.0,20.0,94.0,50.0,29.0,81.0,70.0,52.0,43.0,35.0,55.0,58.0,58.0,14.0,14.0,8.0,37.0,45.0,,56.0,30.0,2.0,19.0,19.0,38.0,28.0,54.0,40.0,32.0
P,200783,        Aquificota,,,,,,,,,,4.0,,2.0,,,3.0,,,,,,,,,,4.0,2.0,,2.0,,,,,,,,,,,,4.0,,,
P,200795,        Chloroflexota,242.0,369.0,372.0,407.0,407.0,437.0,518.0,431.0,301.0,484.0,473.0,458.0,1689.0,1013.0,1020.0,135.0,128.0,186.0,365.0,250.0,210.0,370.0,263.0,233.0,315.0,358.0,358.0,249.0,260.0,365.0,431.0,256.0,359.0,412.0,399.0,327.0,461.0,495.0,466.0,287.0,332.0,326.0,670.0
P,200918,        Thermotogota,,,,,3.0,,,2.0,,,,,,,3.0,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
P,200930,        Deferribacterota,3.0,5.0,,7.0,,13.0,,,,,,,7.0,8.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
P,200938,        Chrysiogenota,,,,,,,,,,,221.0,,598.0,450.0,339.0,,,,60.0,88.0,,,,,,75.0,,,,,,,,,,,,77.0,,,,52.0,
P,200940,        Thermodesulfobacteriota,793.0,1002.0,995.0,2209.0,3557.0,4219.0,6470.0,3816.0,3301.0,3539.0,4256.0,3994.0,14719.0,14817.0,12934.0,427.0,373.0,476.0,1879.0,1256.0,767.0,2105.0,1758.0,997.0,1743.0,2464.0,1334.0,1346.0,1479.0,1830.0,2291.0,1502.0,2727.0,2836.0,3554.0,2693.0,3792.0,3661.0,4258.0,1631.0,1968.0,1488.0,3718.0
G,201096,                Alicycliphilus,8561.0,11512.0,8218.0,22889.0,20161.0,17819.0,23547.0,19290.0,10425.0,12882.0,10419.0,13692.0,29350.0,21452.0,28529.0,8472.0,5927.0,8277.0,17929.0,15727.0,14575.0,20061.0,14267.0,14446.0,15565.0,16236.0,16406.0,8666.0,10287.0,8436.0,21481.0,13926.0,15770.0,20512.0,19393.0,14566.0,21779.0,20580.0,20360.0,16851.0,16868.0,16971.0,20997.0
P,201174,        Actinomycetota,495697.0,586690.0,603886.0,381106.0,288682.0,303250.0,456342.0,348265.0,247713.0,304504.0,286518.0,302028.0,555231.0,467992.0,439724.0,688958.0,540614.0,726934.0,354850.0,236421.0,200460.0,280537.0,209413.0,181175.0,217977.0,236217.0,225776.0,1447875.0,1519037.0,1465433.0,435662.0,303391.0,315207.0,340380.0,297757.0,282927.0,307784.0,295929.0,294351.0,286699.0,317879.0,457184.0,452642.0
G,202746,                Sulfurimonas,15.0,14.0,31.0,,7.0,42.0,248.0,52.0,3.0,194.0,,134.0,74.0,158.0,164.0,8.0,3.0,8.0,55.0,29.0,53.0,15.0,2.0,47.0,,22.0,38.0,4.0,5.0,4.0,,12.0,60.0,29.0,18.0,15.0,41.0,24.0,50.0,,36.0,2.0,16.0
G,202907,                Collimonas,4.0,23.0,28.0,48.0,39.0,26.0,37.0,30.0,12.0,37.0,10.0,13.0,87.0,73.0,55.0,4.0,4.0,8.0,26.0,19.0,15.0,20.0,13.0,10.0,26.0,32.0,19.0,9.0,13.0,21.0,132.0,85.0,56.0,74.0,21.0,31.0,33.0,55.0,53.0,47.0,29.0,79.0,58.0
G,202949,                Thermanaeromonas,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
G,203133,                Propionimicrobium,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,6.0,,,,,,,,,,
C,203486,          Dictyoglomia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
O,203487,            Dictyoglomales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
F,203488,              Dictyoglomaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
C,203490,          Fusobacteriia,,,,,,,,,2.0,,,,7.0,,,,2.0,5.0,,3.0,,,,,8.0,,6.0,,,,2.0,,,,,,,,,,,2.0,7.0
O,203491,            Fusobacteriales,,,,,,,,,2.0,,,,7.0,,,,2.0,5.0,,3.0,,,,,8.0,,6.0,,,,2.0,,,,,,,,,,,2.0,7.0
F,203492,              Fusobacteriaceae,,,,,,,,,2.0,,,,7.0,,,,2.0,5.0,,3.0,,,,,8.0,,6.0,,,,,,,,,,,,,,,2.0,7.0
C,203494,            Verrucomicrobiia,1068.0,1034.0,1293.0,1673.0,1685.0,1281.0,1837.0,710.0,653.0,675.0,809.0,706.0,3968.0,3165.0,3156.0,1773.0,1537.0,2352.0,2905.0,1966.0,1984.0,1649.0,1489.0,1806.0,1804.0,1762.0,1501.0,2564.0,2735.0,2987.0,5336.0,6331.0,6162.0,4757.0,4629.0,3938.0,3663.0,3815.0,3742.0,1475.0,1529.0,5244.0,3287.0
G,203522,                Longispora,,5.0,,10.0,15.0,,,,8.0,,,14.0,40.0,,42.0,4.0,,,,,,,7.0,7.0,,13.0,8.0,,,9.0,8.0,5.0,,6.0,,15.0,34.0,,18.0,,7.0,,13.0
F,203557,                Verrucomicrobiaceae,563.0,573.0,615.0,656.0,532.0,487.0,609.0,629.0,582.0,585.0,731.0,528.0,3559.0,2924.0,2857.0,1736.0,1515.0,2315.0,2789.0,1897.0,1876.0,1546.0,1418.0,1590.0,1746.0,1678.0,1372.0,2459.0,2602.0,2925.0,5209.0,6219.0,6058.0,4634.0,4478.0,3880.0,3431.0,3631.0,3668.0,1434.0,1463.0,5091.0,3166.0
