taxlevel,taxid,taxa,W134-25PVC-3-17_kraken2_bracken_genuses.report,W133-25PVC-2-17_kraken2_bracken_genuses.report,W132-25PVC-1-17_kraken2_bracken_genuses.report,W131-25PET-3-17_kraken2_bracken_genuses.report,W130-25PET-2-17_kraken2_bracken_genuses.report,W129-25PET-1-17_kraken2_bracken_genuses.report,W128-25PE0.6-3-17_kraken2_bracken_genuses.report,W127-25PE0.6-2-17_kraken2_bracken_genuses.report,W126-25PE0.6-1-17_kraken2_bracken_genuses.report,W125-25S-3-17_kraken2_bracken_genuses.report,W124-25S-2-17_kraken2_bracken_genuses.report,W123-25S-1-17_kraken2_bracken_genuses.report,Q66-25S-3-0_kraken2_bracken_genuses.report,Q65-25S-2-0_kraken2_bracken_genuses.report,Q64-25S-1-0_kraken2_bracken_genuses.report,Q63-25PVC-3-11_kraken2_bracken_genuses.report,Q62-25PVC-2-11_kraken2_bracken_genuses.report,Q61-25PVC-1-11_kraken2_bracken_genuses.report,Q60-25PET-3-11_kraken2_bracken_genuses.report,Q59-25PET-2-11_kraken2_bracken_genuses.report,Q58-25PET-1-11_kraken2_bracken_genuses.report,Q57-25PE0.6-3-11_kraken2_bracken_genuses.report,Q56-25PE0.6-2-11_kraken2_bracken_genuses.report,Q55-25PE0.6-1-11_kraken2_bracken_genuses.report,Q54-25S-3-11_kraken2_bracken_genuses.report,Q53-25S-2-11_kraken2_bracken_genuses.report,Q52-25S-1-11_kraken2_bracken_genuses.report,Q51-25PVC-3-3_kraken2_bracken_genuses.report,Q50-25PVC-2-3_kraken2_bracken_genuses.report,Q49-25PVC-1-3_kraken2_bracken_genuses.report,Q48-25PET-3-3_kraken2_bracken_genuses.report,Q47-25PET-2-3_kraken2_bracken_genuses.report,Q46-25PET-1-3_kraken2_bracken_genuses.report,Q45-25PE0.6-3-3_kraken2_bracken_genuses.report,Q44-25PE0.6-2-3_kraken2_bracken_genuses.report,Q43-25PE0.6-1-3_kraken2_bracken_genuses.report,Q42-25S-3-3_kraken2_bracken_genuses.report,Q41-25S-2-3_kraken2_bracken_genuses.report,Q40-25S-1-3_kraken2_bracken_genuses.report,Q34-25PE0.1-2-11_kraken2_bracken_genuses.report,Q33-25PE0.1-1-11_kraken2_bracken_genuses.report,Q32-25PE0.1-2-3_kraken2_bracken_genuses.report,Q31-25PE0.1-1-3_kraken2_bracken_genuses.report
G,72763,                Tessaracoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,73029,                Dechloromonas,0.01,0.01,0.0,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.1,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01
G,73778,                Methylocaldum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,73918,                  Thermaerobacter,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,74030,                Roseovarius,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02
G,74032,                Antarctobacter,0.0,,,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,0.0,,0.0
P,74152,        Elusimicrobiota,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,74201,          Verrucomicrobiota,0.03,0.04,0.05,0.05,0.07,0.06,0.07,0.04,0.04,0.05,0.07,0.07,0.14,0.14,0.14,0.02,0.02,0.03,0.05,0.05,0.04,0.03,0.03,0.03,0.05,0.06,0.03,0.03,0.03,0.04,0.09,0.09,0.1,0.08,0.09,0.08,0.08,0.08,0.09,0.03,0.04,0.07,0.07
G,74317,                Maricaulis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,74712,              Frankiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,75309,                Rhodanobacter,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01
G,75654,                  Duganella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.01
F,75682,              Oxalobacteraceae,0.04,0.04,0.09,0.09,0.08,0.08,0.08,0.08,0.07,0.09,0.09,0.1,0.45,0.4,0.36,0.03,0.04,0.1,0.18,0.22,0.17,0.14,0.11,0.09,0.07,0.08,0.07,0.15,0.24,0.4,1.08,1.09,0.99,0.71,0.59,0.51,0.39,0.41,0.36,0.11,0.09,0.9,0.64
G,75687,                Neptunomonas,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,75787,              Rhodocyclaceae,0.01,0.03,0.02,0.03,0.42,0.41,0.49,0.07,0.04,0.59,0.1,0.1,0.19,0.18,0.21,0.0,0.0,0.01,0.03,0.02,0.19,0.03,0.03,0.21,0.03,0.29,0.02,0.01,0.01,0.01,0.04,0.02,0.44,0.27,0.29,0.05,0.37,0.06,0.06,0.02,0.03,0.02,0.05
G,76023,                      Halothece,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
G,76632,                Thermobacillus,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0
G,76634,                Mycetocola,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,
G,76831,                    Myroides,0.01,0.0,0.01,0.09,0.18,0.16,0.06,0.06,0.1,0.13,0.1,0.09,0.01,0.01,0.01,0.0,0.0,0.0,0.02,0.06,0.07,0.05,0.03,0.06,0.02,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.03,0.02,0.01,0.0
G,76890,                Asticcacaulis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,76892,              Caulobacteraceae,1.81,1.69,2.57,0.33,0.7,0.69,1.27,1.46,1.84,0.27,0.6,1.42,0.38,0.37,0.36,2.51,2.76,4.21,1.17,1.83,1.6,2.99,3.15,3.06,1.79,2.25,3.75,2.85,3.07,2.99,3.8,3.73,3.42,3.06,2.86,3.12,2.81,2.94,2.74,2.46,1.43,3.16,2.66
G,78526,                  Allorhizobium,0.0,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,
G,79206,                Desulfosporosinus,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
G,79328,                    Chitinophaga,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.0
G,79598,                Heliorestis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
G,79603,                Denitrobacterium,,,0.0,0.01,,0.01,,,,0.01,,0.01,,,0.01,,,,0.0,,,,,,,0.01,,,,,,,0.0,,,,,0.0,,,,,
O1,80811,              Cystobacterineae,0.14,0.25,0.22,0.56,0.71,0.69,1.02,0.71,0.39,0.74,0.95,0.93,1.29,1.19,1.27,0.05,0.03,0.05,0.25,0.22,0.1,0.22,0.18,0.1,0.29,0.34,0.25,0.13,0.13,0.22,0.36,0.14,0.28,0.32,0.34,0.34,0.54,0.52,0.59,0.18,0.33,0.13,0.51
O1,80812,              Sorangiineae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,80840,            Burkholderiales,6.75,9.48,9.27,16.8,19.41,19.17,24.71,21.39,17.03,23.42,25.18,25.25,46.03,43.44,47.23,3.78,3.82,4.49,12.77,12.94,11.36,14.17,12.78,12.17,16.1,16.52,14.08,4.09,4.61,6.61,19.35,13.76,17.72,18.53,19.55,18.54,22.16,22.72,23.91,12.34,14.3,14.34,20.62
F,80864,              Comamonadaceae,5.32,6.67,6.38,10.89,11.73,11.53,11.66,11.46,9.78,10.87,10.57,11.26,21.46,20.03,22.63,3.18,3.22,3.59,8.45,9.0,8.35,9.32,8.45,8.51,10.12,9.97,8.93,2.15,2.15,3.03,9.61,7.87,9.28,10.0,10.42,10.34,11.07,11.56,11.92,8.35,9.16,8.41,10.1
G,80865,                Delftia,3.5,3.85,3.89,7.86,8.1,8.12,6.3,6.81,6.22,5.28,4.86,5.43,5.43,3.8,6.09,1.83,1.76,2.02,5.9,6.67,6.12,6.28,5.97,6.04,7.16,6.67,6.28,0.68,0.7,0.93,5.7,5.08,5.84,6.1,6.13,6.51,6.64,6.99,7.05,6.06,6.38,5.37,5.9
G,81411,                Aminomonas,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0
G,81416,                  Methanofollis,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,,
G,81461,                Thermanaerovibrio,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,
G,81466,                Aminobacterium,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
G,81682,                Methylovorus,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,
F,81852,              Enterococcaceae,0.0,0.0,0.0,0.01,,0.0,0.01,,0.0,,,,0.21,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,0.0,0.01,0.0,0.0,,0.0,0.0,,0.0,
F,82115,              Rhizobiaceae,0.14,0.2,0.17,0.13,0.16,0.14,0.17,0.16,0.14,0.26,0.26,0.23,0.57,0.53,0.52,0.12,0.11,0.13,0.13,0.12,0.1,0.12,0.12,0.09,0.12,0.13,0.13,0.36,0.34,0.35,0.14,0.1,0.13,0.1,0.1,0.12,0.13,0.14,0.15,0.13,0.13,0.14,0.2
G,82802,                Trichococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,82976,                Buttiauxella,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,
G,82980,                Leminorella,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,
G,82984,                Pragia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
G,83461,                  Corallococcus,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.05,0.05,0.05,0.0,0.0,0.0,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01
G,83551,                  Parachlamydia,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,
G,83612,                    Psychroflexus,,,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,0.0
G,83614,                Luteimonas,0.13,0.14,0.11,0.11,0.07,0.07,0.06,0.05,0.05,0.05,0.04,0.05,0.06,0.07,0.07,0.23,0.19,0.2,0.13,0.12,0.09,0.08,0.07,0.06,0.05,0.05,0.05,0.35,0.3,0.32,0.17,0.15,0.12,0.13,0.09,0.09,0.07,0.07,0.07,0.09,0.09,0.14,0.13
G,83618,                Pseudoxanthomonas,1.35,1.76,1.11,0.35,0.25,0.22,0.38,0.23,0.12,0.15,0.2,0.15,0.11,0.16,0.11,1.25,0.81,0.9,0.33,0.29,0.22,0.23,0.2,0.16,0.1,0.12,0.13,3.94,3.41,2.96,0.73,0.58,0.52,0.55,0.4,0.6,0.27,0.27,0.25,0.24,0.3,0.56,0.69
G,83654,                Leclercia,,,,0.0,,0.01,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.01,,,,,,
F,83676,              Nocardiopsidaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G,83677,                Thermobifida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
G,83681,                Nonomuraea,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0
F,83778,              Kineosporiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,84107,              Coriobacteriaceae,,0.0,,,,,0.0,,,,,,0.01,0.0,0.02,,0.0,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0
G,84108,                Slackia,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,
G,84111,                Eggerthella,0.0,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0
G,84406,                Virgibacillus,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,0.0
F2,84563,"                  ant, tsetse, mealybug, aphid, etc. endosymbionts",,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3,84564,                    ant endosymbionts,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G,84565,                Sodalis,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
F,84566,                  Sphingobacteriaceae,0.05,0.06,0.06,0.08,0.09,0.12,0.08,0.16,0.12,0.32,0.27,0.23,0.02,0.02,0.02,0.04,0.06,0.03,0.04,0.1,0.13,0.08,0.37,0.08,0.08,0.12,0.11,0.04,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.07,0.06,0.02,0.02
G,84567,                    Pedobacter,0.01,0.01,0.01,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.01
F,84642,              Aeromonadaceae,0.02,0.04,0.02,0.07,0.04,0.08,0.16,0.08,0.01,0.16,0.06,0.02,0.12,0.14,0.28,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.03,0.1,0.01,0.03,0.01,0.05,0.06,0.05,0.11,0.06,0.02,0.02,0.06,0.05,0.08,0.02,0.07,0.03,0.01,0.02,0.03
G,84646,                Candidatus Odyssella,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
G,84756,                Beutenbergia,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0
C,84992,          Acidimicrobiia,0.11,0.12,0.14,0.26,0.22,0.22,0.26,0.26,0.28,0.37,0.34,0.33,0.7,0.7,0.68,0.08,0.07,0.09,0.22,0.22,0.19,0.21,0.22,0.2,0.29,0.28,0.26,0.1,0.09,0.12,0.19,0.15,0.21,0.2,0.21,0.23,0.27,0.26,0.28,0.22,0.22,0.19,0.21
O,84993,            Acidimicrobiales,0.11,0.11,0.14,0.26,0.22,0.22,0.26,0.26,0.28,0.37,0.34,0.33,0.7,0.7,0.68,0.08,0.07,0.09,0.22,0.22,0.19,0.21,0.22,0.2,0.29,0.28,0.26,0.1,0.09,0.12,0.19,0.15,0.2,0.2,0.21,0.23,0.27,0.26,0.28,0.22,0.22,0.19,0.21
F,84994,              Acidimicrobiaceae,,,,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,,,,,0.0
C,84995,          Rubrobacteria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,84996,            Rubrobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,84997,              Rubrobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,84998,          Coriobacteriia,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.02,,0.01,,0.01,0.02,0.01,0.02,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.01,,,0.0,,0.0,0.0,0.0,0.01,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
O,84999,            Coriobacteriales,,0.0,,,,0.01,0.0,,,,,0.0,0.02,0.01,0.02,,0.0,0.0,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0
O,85001,            Sphaerobacterales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F,85002,                Sphaerobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,85004,            Bifidobacteriales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,85006,            Micrococcales,2.71,3.39,3.65,1.82,1.15,1.17,1.8,1.3,0.92,1.48,1.61,1.59,5.01,4.75,4.11,2.83,2.44,3.16,1.56,1.13,0.87,0.91,0.77,0.66,0.9,0.92,0.8,5.53,5.44,5.39,1.72,0.97,1.01,1.19,1.1,1.08,1.3,1.31,1.26,1.23,1.3,1.7,1.94
O,85007,            Mycobacteriales,0.43,0.59,0.62,0.78,1.07,0.97,1.16,1.0,0.68,0.99,1.14,1.18,0.62,0.63,0.45,0.22,0.18,0.27,0.44,0.4,0.26,0.44,0.36,0.32,0.52,0.5,0.47,0.27,0.26,0.37,0.56,0.31,0.49,0.52,0.52,0.58,0.74,0.73,0.81,0.36,0.48,0.35,0.66
O,85008,            Micromonosporales,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.06,0.07,0.09,0.08,0.09,0.17,0.16,0.2,0.02,0.02,0.02,0.03,0.04,0.03,0.04,0.04,0.04,0.08,0.07,0.06,0.03,0.02,0.03,0.04,0.03,0.04,0.05,0.05,0.06,0.06,0.06,0.07,0.05,0.05,0.04,0.04
O,85009,            Propionibacteriales,3.98,4.54,4.78,2.96,2.61,2.65,3.34,2.93,2.12,2.85,2.96,3.07,4.34,4.38,4.23,3.98,3.16,4.1,2.46,1.93,1.37,1.69,1.55,1.2,1.7,1.66,1.64,7.78,7.1,8.09,3.22,2.43,2.39,2.44,2.22,2.3,2.34,2.23,2.16,2.06,2.21,3.02,3.1
O,85010,            Pseudonocardiales,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.06,0.06,0.06,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02
O,85011,            Kitasatosporales,0.08,0.1,0.1,0.11,0.14,0.13,0.17,0.16,0.15,0.23,0.24,0.24,0.59,0.63,0.59,0.05,0.04,0.05,0.08,0.09,0.07,0.09,0.1,0.08,0.15,0.14,0.14,0.08,0.07,0.09,0.1,0.07,0.11,0.12,0.11,0.12,0.16,0.17,0.18,0.09,0.1,0.09,0.11
O,85012,            Streptosporangiales,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.03,0.02,0.02,0.05,0.05,0.04,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01
O,85013,            Frankiales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O,85014,            Glycomycetales,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,,,0.0,,
F,85015,              Nocardioidaceae,3.96,4.52,4.76,2.93,2.58,2.62,3.3,2.91,2.1,2.81,2.93,3.03,4.26,4.31,4.13,3.97,3.15,4.1,2.45,1.92,1.32,1.68,1.53,1.18,1.68,1.65,1.62,7.77,7.09,8.08,3.21,2.41,2.37,2.42,2.2,2.27,2.29,2.2,2.12,2.05,2.19,3.01,3.09
F,85016,              Cellulomonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
